latitude,longitude,elevation_masl,farm_area_hectares,slope_degrees,shade_coverage_pct,variety,plant_density_per_ha,irrigation_type,plant_age_months,plant_height_cm,trunk_diameter_cm,number_of_branches,leaf_count,bbch_stage,monthly_temp_min_c,monthly_temp_max_c,monthly_temp_avg_c,monthly_rainfall_mm,monthly_relative_humidity_pct,monthly_solar_radiation_mj_m2,monthly_wind_speed_ms,monthly_gdd,monthly_vpd_kpa,soil_pH,soil_organic_matter_pct,soil_nitrogen_pct,soil_phosphorus_mg_per_100g,soil_potassium_mg_per_100g,soil_cec_meq_per_100g,soil_moisture_pct,soil_bulk_density_g_cm3,bean_screen_size,bean_moisture_pct,bean_defect_count_per_300g,bean_count_per_100g,quality_score,caffeine_content_pct,cherry_yield_kg,environmental_stress_index
16.432153,120.953972,244,1.57,22.6,24.5,Robusta Canephora,1554,Rainfed,35.7,153.1,6.7,11,402,8,21.0,29.7,25.5,35.9,70.7,530.6,1.5,465.44,0.96,5.48,2.05,0.1,10.5,16.5,15.1,20.9,1.39,17.6,9.4,0,339,98.0,2.41,2.96,0.164
15.967555,121.438363,586,1.03,22.2,46.0,Robusta Liberica,2113,Rainfed,20.5,119.5,4.7,5,238,3,25.2,33.9,30.1,166.3,67.9,470.6,3.7,604.36,1.37,5.56,1.98,0.106,4.5,24.4,17.0,27.9,1.22,17.6,11.0,0,383,98.0,1.87,0.0,0.155
14.647163,121.200333,574,0.98,8.0,28.8,Robusta S795,2009,Rainfed,35.3,204.6,8.1,13,488,2,24.6,32.6,29.0,139.4,70.7,566.7,3.0,570.32,1.18,5.23,1.5,0.1,3.2,47.9,16.3,20.9,0.9,17.2,12.3,0,338,98.0,1.76,3.08,0.1
15.262463,121.261307,414,0.62,14.3,45.1,Robusta Canephora,1645,Rainfed,38.7,193.2,7.9,13,493,5,22.8,31.7,27.3,261.0,60.6,481.9,5.1,520.38,1.43,5.41,1.86,0.1,4.4,30.5,17.7,30.2,1.34,15.3,10.3,0,308,98.0,1.83,4.68,0.015
15.558303,121.195734,722,2.75,11.5,22.8,Robusta Canephora,2188,Rainfed,16.3,111.9,4.3,4,207,6,22.9,32.6,27.7,203.0,83.6,404.3,1.8,529.54,0.61,4.67,1.5,0.1,6.3,53.5,14.4,25.4,1.23,14.2,10.6,0,280,98.0,1.64,0.0,0.035
15.988086,121.687813,247,2.72,17.3,29.5,Robusta S795,1665,Drip,42.4,192.4,7.8,14,499,7,24.3,31.3,27.4,331.4,63.4,497.3,2.3,521.33,1.33,5.55,2.5,0.122,9.1,106.5,13.7,26.1,1.43,14.7,11.1,0,351,98.0,1.99,4.92,0.02
14.526151,121.282407,669,0.97,21.3,45.8,Robusta Liberica,1529,Drip,41.8,192.2,7.4,13,470,6,21.3,28.6,24.8,330.4,58.6,565.7,3.3,444.88,1.3,5.23,4.55,0.214,7.5,12.6,28.4,28.6,0.91,13.7,11.0,0,381,98.0,1.63,5.59,0.11
15.07235,121.911275,415,0.98,12.4,45.6,Robusta S795,2480,Drip,83.3,163.1,9.0,23,701,7,24.8,33.1,28.6,50.1,56.1,497.7,1.8,557.78,1.72,5.7,2.93,0.136,5.2,100.2,17.1,14.3,0.99,17.6,10.7,0,350,98.0,2.29,13.82,0.155
15.486792,120.829949,269,2.75,19.0,49.0,Robusta S795,2360,Drip,63.2,206.6,9.8,21,705,1,23.3,31.4,26.9,127.1,66.4,325.6,0.7,507.77,1.19,4.5,2.99,0.15,12.6,45.3,17.0,22.1,1.12,13.5,11.5,0,370,98.0,2.08,12.23,0.005
14.969232,121.5822,522,2.69,6.0,32.7,Robusta Liberica,1521,Rainfed,82.3,184.7,9.8,24,762,8,23.4,31.2,27.6,17.4,74.6,449.6,1.3,527.72,0.94,5.76,1.5,0.1,2.0,29.4,18.1,24.6,1.0,18.2,11.9,0,390,98.0,1.99,14.75,0.138
16.177117,121.949879,348,2.3,9.9,26.4,Robusta Canephora,2442,Rainfed,47.1,185.1,7.9,15,517,7,20.7,27.7,24.0,19.4,45.7,450.1,2.4,420.13,1.62,4.95,4.51,0.214,4.6,98.4,23.7,23.7,1.19,18.1,10.8,0,314,98.0,1.97,6.26,0.256
16.202399,120.656711,386,2.18,15.1,46.4,Robusta Liberica,2438,Drip,60.0,168.9,7.9,17,563,3,20.9,29.0,25.2,126.9,83.6,344.2,2.4,455.36,0.52,5.44,1.5,0.1,6.3,45.8,17.8,24.1,1.26,17.3,9.9,0,308,98.0,1.93,9.51,0.09
16.484143,121.637885,573,1.68,18.2,48.7,Robusta Canephora,1565,Rainfed,83.5,181.6,9.8,25,759,8,26.5,33.0,29.7,59.3,52.8,390.3,1.6,590.74,1.97,4.94,1.7,0.1,6.8,40.3,13.6,33.9,0.94,18.4,13.0,0,320,98.0,2.39,15.73,0.201
15.160741,121.039437,529,1.4,15.8,32.2,Robusta Canephora,2422,Drip,70.4,199.9,9.7,22,722,1,24.0,31.5,28.4,170.7,84.4,578.7,1.1,551.52,0.6,5.03,1.96,0.113,4.3,49.1,17.7,20.8,1.17,17.8,11.1,0,373,98.0,2.51,13.53,0.07
15.269771,122.499183,443,1.87,9.5,24.6,Robusta Canephora,2088,Rainfed,32.5,142.1,5.9,9,348,6,25.7,33.6,29.3,35.2,64.1,457.4,3.3,580.18,1.47,5.05,4.78,0.236,4.1,60.2,27.3,24.9,0.9,17.0,11.0,1,296,98.0,2.35,2.55,0.205
15.819281,122.019593,315,0.94,12.2,45.5,Robusta S795,2063,Rainfed,74.9,211.0,11.2,27,800,1,25.5,31.6,28.5,304.2,64.9,386.8,3.3,555.39,1.37,5.81,1.66,0.1,7.5,90.3,16.5,19.2,1.09,16.2,11.6,0,327,98.0,1.74,15.91,0.075
14.602865,122.380947,473,2.19,18.7,46.2,Robusta Canephora,1931,Rainfed,46.1,209.1,8.3,15,536,7,17.4,26.3,22.0,39.8,72.4,661.2,4.0,360.0,0.73,4.93,3.26,0.157,4.8,38.2,21.0,27.5,1.03,15.9,11.1,0,351,98.0,2.43,5.35,0.335
16.421711,122.187709,752,1.43,16.0,45.2,Robusta Canephora,2352,Drip,19.5,113.1,4.5,5,224,7,20.9,30.2,25.7,34.4,56.5,422.4,0.7,469.98,1.43,4.92,1.5,0.1,2.0,36.5,18.6,24.8,1.16,13.9,10.4,0,329,92.2,2.11,0.0,0.156
15.861999,121.414206,504,1.17,6.5,29.9,Robusta Liberica,2263,Drip,36.2,178.0,7.4,12,451,3,23.5,33.0,28.0,37.1,54.2,580.6,2.2,540.44,1.73,5.15,1.84,0.1,10.4,40.0,14.5,29.0,1.06,13.5,11.4,0,347,98.0,2.0,3.42,0.138
14.821235,122.273771,491,2.92,10.1,49.8,Robusta S795,1965,Drip,19.3,151.4,5.9,7,296,2,22.0,29.8,25.6,332.3,84.6,538.5,4.2,466.59,0.5,4.82,1.5,0.1,3.1,126.4,17.2,22.6,1.2,16.8,9.4,0,359,98.0,2.09,0.0,0.07
14.851167,121.049734,751,1.59,23.8,31.8,Robusta S795,2012,Drip,44.9,195.7,8.2,15,527,0,20.1,27.7,24.7,35.2,61.2,387.6,2.2,440.22,1.2,5.6,1.5,0.1,2.4,39.6,18.0,19.9,1.16,16.0,11.2,0,366,98.0,1.67,5.36,0.205
16.433089,122.144724,458,2.46,13.2,22.2,Robusta Liberica,1855,Rainfed,20.8,145.3,5.8,7,296,6,20.6,28.3,24.8,58.3,66.3,459.2,3.5,445.43,1.06,5.27,1.84,0.1,2.0,39.3,19.8,28.7,1.1,14.3,11.9,0,325,98.0,2.43,0.0,0.177
16.140116,120.551734,261,2.15,10.8,48.5,Robusta Canephora,2125,Drip,30.8,130.2,5.1,7,292,2,23.4,31.2,28.0,27.7,65.0,432.0,1.8,540.85,1.33,5.3,3.36,0.174,8.2,45.9,24.2,28.9,1.32,13.0,11.4,1,352,95.8,1.9,2.05,0.147
15.956022,122.270368,579,0.55,7.4,24.8,Robusta Liberica,2317,Rainfed,21.9,140.1,5.8,7,303,5,19.1,27.3,24.1,13.8,59.0,618.3,4.0,422.15,1.23,5.52,1.5,0.1,13.7,66.0,14.2,28.9,1.31,14.2,11.3,0,375,98.0,1.95,0.0,0.256
14.600474,122.008206,341,0.56,12.9,34.5,Robusta Liberica,1600,Drip,58.7,192.0,8.9,19,625,1,24.0,31.1,27.4,16.3,72.5,699.7,3.7,520.58,1.0,5.46,1.99,0.114,14.8,87.7,15.6,27.6,0.98,14.0,11.3,1,364,98.0,2.04,9.5,0.129
15.665285,122.21982,409,0.63,20.0,27.6,Robusta S795,1740,Drip,81.0,198.5,11.2,28,800,3,24.5,32.2,28.3,16.1,51.8,588.5,0.5,549.61,1.86,5.63,3.87,0.181,3.5,73.9,21.5,22.4,1.13,17.2,10.6,0,280,98.0,2.36,16.58,0.174
16.434752,122.260961,472,1.95,19.3,30.5,Robusta Liberica,1936,Drip,30.3,147.9,6.1,9,354,7,21.7,29.0,25.7,203.6,72.4,403.8,4.1,470.1,0.91,5.19,1.89,0.116,8.6,54.5,14.5,24.1,1.11,15.7,11.0,0,423,98.0,2.14,1.75,0.065
16.440199,122.465385,516,2.61,6.7,35.9,Robusta Canephora,1988,Rainfed,60.8,216.2,10.4,22,738,3,23.1,31.5,27.3,302.6,74.6,649.1,1.4,520.35,0.92,4.9,3.46,0.169,3.0,24.2,22.7,24.7,1.3,15.8,11.1,0,338,98.0,2.39,11.94,0.015
14.996216,121.117305,707,1.73,21.6,31.2,Robusta Liberica,2230,Rainfed,50.3,188.1,8.2,16,547,6,23.7,31.0,26.8,9.9,66.6,502.1,1.2,503.93,1.18,5.39,2.04,0.1,3.5,89.9,15.9,22.5,0.92,15.7,12.2,1,358,98.0,1.96,7.66,0.125
16.422108,121.330107,591,2.54,21.3,20.4,Robusta Liberica,2208,Rainfed,52.1,223.9,9.5,18,644,7,22.5,31.4,26.6,112.2,64.2,664.3,3.2,497.85,1.25,5.4,2.48,0.124,8.2,32.4,17.9,19.7,1.13,17.1,11.3,0,360,98.0,2.02,9.06,0.033
15.441194,121.937073,328,2.47,13.6,23.8,Robusta S795,2455,Rainfed,12.6,126.4,4.7,4,210,7,23.6,31.6,26.8,153.9,82.6,612.7,8.4,504.25,0.61,5.31,4.15,0.194,3.0,38.8,24.9,32.0,1.1,15.6,11.5,0,352,98.0,2.29,0.0,0.01
16.09868,120.646237,644,2.87,19.0,45.1,Robusta S795,2200,Rainfed,19.8,142.0,5.6,6,283,6,22.4,30.3,25.5,300.5,81.7,373.8,1.4,463.68,0.6,5.15,3.93,0.201,4.8,65.5,25.2,25.2,1.23,15.6,10.8,0,377,98.0,2.25,0.0,0.075
14.951829,120.700199,430,2.8,15.9,29.6,Robusta Canephora,2039,Rainfed,62.1,181.5,9.0,19,646,8,21.6,30.8,26.6,289.9,74.7,475.4,0.8,499.07,0.88,4.99,1.69,0.1,7.3,78.9,14.5,29.2,1.01,14.8,11.6,0,366,98.0,1.96,10.16,0.02
14.916614,121.662267,605,2.09,12.1,35.0,Robusta Liberica,1576,Rainfed,62.9,189.5,9.1,20,650,8,22.7,30.1,26.4,28.4,81.5,556.8,1.5,493.48,0.64,4.67,6.0,0.292,5.8,73.7,30.0,30.6,1.2,16.0,12.3,0,357,98.0,2.52,10.66,0.127
16.065654,120.816097,451,1.55,7.1,33.3,Robusta Liberica,1700,Rainfed,49.4,195.5,8.3,16,554,3,24.3,32.1,28.8,190.0,77.5,485.2,4.9,563.5,0.89,4.81,1.5,0.1,18.8,71.4,15.9,24.9,1.36,16.1,10.6,1,342,98.0,2.09,7.65,0.09
15.708574,122.240612,458,1.72,6.6,21.3,Robusta Liberica,1564,Drip,72.1,165.6,8.9,21,659,8,27.5,35.6,30.8,7.6,69.3,639.0,3.2,622.6,1.36,5.23,1.5,0.1,9.9,124.9,14.2,26.4,1.02,15.6,10.6,1,380,98.0,2.48,12.06,0.307
15.793157,120.936572,336,1.58,6.9,22.2,Robusta S795,1594,Rainfed,38.2,185.4,7.6,13,469,2,21.0,28.0,24.7,153.4,81.1,508.9,1.2,441.45,0.59,4.71,1.86,0.1,2.0,98.6,17.3,24.1,1.16,16.4,10.9,0,352,98.0,2.56,4.24,0.115
16.029979,122.10733,700,2.62,13.3,46.7,Robusta S795,2244,Rainfed,79.6,190.3,10.6,26,800,6,23.6,33.1,28.6,114.0,78.2,656.9,8.6,556.66,0.85,5.36,1.5,0.1,2.0,66.5,14.1,28.5,1.05,15.4,11.0,0,402,98.0,2.37,16.22,0.091
15.114721,121.026552,560,1.0,21.3,35.7,Robusta Liberica,2498,Drip,29.4,177.5,7.0,10,396,3,21.4,28.4,24.6,376.8,92.6,699.7,0.7,437.4,0.23,5.7,1.5,0.1,2.0,56.2,12.5,27.1,1.24,15.2,11.8,0,317,98.0,2.33,1.73,0.12
16.490849,120.7065,294,2.73,7.4,31.4,Robusta S795,2481,Rainfed,77.0,213.8,11.0,26,800,0,22.5,29.7,26.5,163.6,88.6,494.1,0.7,495.61,0.39,4.76,3.29,0.18,7.1,36.0,20.1,21.6,0.99,19.0,9.8,1,323,98.0,2.19,16.71,0.025
15.807755,122.415706,263,2.62,11.7,44.3,Robusta Liberica,1771,Rainfed,64.3,194.8,9.5,21,683,6,24.7,32.8,28.0,25.7,57.0,489.8,1.5,538.69,1.62,5.66,2.82,0.128,3.3,38.8,17.5,30.7,1.02,17.3,11.9,0,375,98.0,2.02,11.28,0.149
15.003862,122.305826,659,1.73,24.3,36.4,Robusta Canephora,1784,Rainfed,16.1,105.6,3.9,4,189,7,23.6,30.2,26.8,524.3,79.7,301.5,1.7,503.97,0.72,5.54,1.77,0.1,4.5,59.8,14.4,25.8,1.13,16.7,10.3,0,367,98.0,1.35,0.0,0.01
14.852212,121.972227,319,1.15,10.7,24.9,Robusta Canephora,2157,Sprinkler,45.1,199.2,8.4,15,542,3,25.5,33.1,29.2,309.4,73.6,321.3,1.0,576.88,1.07,5.51,2.87,0.143,5.2,10.0,20.1,24.3,0.9,18.0,11.9,1,381,98.0,2.34,5.85,0.11
14.613351,120.719558,687,1.08,12.1,24.4,Robusta Liberica,2275,Rainfed,44.3,197.9,8.2,15,530,5,20.4,28.6,24.9,333.1,66.5,466.8,1.8,445.83,1.05,4.91,3.31,0.172,8.6,55.5,22.4,32.5,0.94,13.8,10.9,0,318,98.0,2.39,6.43,0.105
16.326176,122.235987,737,0.66,21.8,43.4,Robusta Liberica,2141,Drip,14.4,103.0,3.8,4,176,5,20.9,29.3,24.8,256.3,71.5,360.0,3.9,444.91,0.89,5.45,1.5,0.1,5.2,49.2,14.4,12.0,0.95,14.2,10.4,0,363,98.0,1.72,0.0,0.11
15.797895,121.287343,608,1.74,6.0,43.6,Robusta S795,2072,Rainfed,25.6,160.2,6.4,9,353,5,23.3,31.6,27.7,218.6,76.1,410.3,3.7,530.63,0.89,4.62,1.5,0.1,11.6,44.6,16.1,32.1,0.92,15.8,12.1,1,416,98.0,1.53,0.39,0.035
16.169841,120.943066,716,1.98,19.5,22.4,Robusta Canephora,1594,Rainfed,63.2,210.2,9.7,21,698,5,23.6,31.7,27.3,50.4,54.0,670.4,3.5,519.6,1.67,5.08,3.35,0.178,2.7,99.9,22.0,25.9,0.97,15.6,12.5,0,330,98.0,1.95,11.81,0.09
16.397741,121.400551,758,2.7,21.6,37.6,Robusta S795,1777,Drip,59.7,178.1,9.1,19,644,7,21.7,30.2,25.8,121.8,66.9,625.8,0.6,472.71,1.1,5.32,1.5,0.1,3.2,30.1,15.9,27.3,1.32,15.3,11.6,1,352,98.0,2.18,10.65,0.063
16.186417,121.022989,449,0.96,15.4,34.9,Robusta Canephora,2176,Drip,72.9,156.1,8.4,19,624,2,20.0,28.7,24.1,94.3,49.5,436.8,2.7,424.17,1.52,4.73,1.63,0.1,6.5,127.4,13.5,24.5,1.12,17.4,11.0,0,334,98.0,1.95,11.58,0.176
16.406699,120.989562,241,1.33,18.2,42.1,Robusta Liberica,2165,Drip,60.7,225.0,10.5,22,742,8,24.7,32.6,28.7,3.1,60.6,367.9,3.6,561.93,1.56,5.07,3.55,0.173,2.5,79.2,20.8,28.3,1.11,13.8,10.8,0,325,98.0,2.38,12.28,0.207
15.243099,121.320472,390,1.6,17.2,34.8,Robusta Liberica,2323,Rainfed,60.8,213.2,9.5,20,674,0,21.1,29.0,25.6,3.1,62.8,487.9,5.1,468.08,1.22,5.15,1.5,0.1,10.6,48.9,16.8,18.1,1.18,16.8,10.3,0,367,98.0,1.81,10.99,0.192
14.673441,121.501642,734,2.62,7.3,48.9,Robusta Canephora,1812,Sprinkler,82.8,212.9,11.5,29,800,7,21.5,29.0,25.0,259.3,83.2,495.6,4.7,450.22,0.53,5.12,1.5,0.1,5.2,53.1,16.5,26.3,1.16,14.7,10.9,0,349,98.0,2.11,18.64,0.1
14.524041,122.410735,498,2.59,16.0,23.1,Robusta Canephora,2497,Rainfed,72.6,175.9,9.5,22,706,7,20.5,29.0,24.2,433.7,73.3,497.9,8.5,426.63,0.81,5.2,2.62,0.129,4.9,25.9,16.2,24.9,0.9,14.4,11.8,0,385,98.0,2.0,12.74,0.14
16.280864,121.437446,317,0.73,23.9,42.3,Robusta S795,1514,Sprinkler,37.3,160.2,6.5,11,400,1,22.7,31.1,27.2,153.1,67.3,453.0,1.7,515.14,1.18,5.26,3.73,0.177,2.6,35.3,23.8,24.4,1.19,14.4,10.7,0,316,98.0,1.55,3.89,0.01
15.021971,120.625716,674,2.05,21.7,35.1,Robusta S795,2311,Rainfed,22.5,123.5,4.6,6,243,6,22.7,31.1,26.2,1.4,55.5,399.2,1.9,485.6,1.51,5.71,1.5,0.1,2.0,36.9,18.5,26.8,1.02,17.1,10.6,1,320,93.2,2.02,0.0,0.164
16.078618,120.990784,514,1.51,8.9,38.4,Robusta Canephora,1614,Rainfed,46.9,194.1,7.7,14,506,0,25.5,33.6,28.6,105.4,74.7,675.4,3.8,559.09,0.99,5.44,3.23,0.161,2.0,45.0,22.5,20.0,1.12,16.4,11.5,0,379,98.0,2.23,6.14,0.1
15.275153,121.004809,511,1.24,10.2,43.4,Robusta Canephora,2300,Drip,66.1,197.3,9.8,22,718,8,24.3,31.0,27.5,254.1,70.4,472.4,5.2,524.65,1.09,4.76,1.5,0.1,2.0,53.7,14.5,24.9,1.08,17.1,9.8,1,369,98.0,2.07,12.52,0.025
15.248001,120.833097,369,1.51,17.9,20.1,Robusta Canephora,1699,Rainfed,69.6,188.9,9.7,22,712,7,18.7,27.0,23.2,34.1,50.1,700.0,1.4,396.69,1.42,5.31,2.17,0.109,7.7,64.9,15.5,28.9,1.34,17.1,10.5,0,325,98.0,1.78,12.49,0.281
14.60346,120.888123,424,1.51,11.2,35.4,Robusta Liberica,2454,Rainfed,61.0,179.4,8.6,18,607,5,21.1,29.4,25.7,16.0,65.8,432.2,3.4,470.5,1.13,5.49,1.5,0.1,4.0,51.2,15.0,13.7,1.03,14.9,11.7,0,298,98.0,1.79,9.07,0.174
14.687118,120.728662,378,2.55,7.7,42.3,Robusta Canephora,2383,Rainfed,24.4,171.3,6.8,9,365,1,27.1,35.7,30.8,115.0,74.2,412.9,1.7,624.71,1.15,5.54,1.5,0.1,8.4,31.4,15.7,26.9,1.2,17.0,11.3,0,316,98.0,2.04,0.0,0.2
14.690652,120.874064,598,1.69,19.7,28.4,Robusta Liberica,1676,Rainfed,81.0,203.8,11.1,27,800,6,20.8,29.1,25.8,232.3,68.0,452.3,3.1,474.4,1.06,4.5,1.5,0.1,2.0,87.1,15.1,16.4,1.25,16.8,10.6,0,359,98.0,2.03,17.12,0.06
15.545781,120.874793,392,2.56,12.0,41.7,Robusta S795,1800,Rainfed,83.2,192.9,10.7,27,800,8,23.5,32.1,27.1,47.6,58.4,518.8,1.1,513.99,1.49,5.13,1.5,0.1,3.3,75.7,14.8,16.0,0.99,13.5,10.6,1,338,98.0,2.32,16.25,0.082
14.544511,121.456499,444,2.92,8.6,38.8,Robusta Liberica,2025,Rainfed,81.4,189.7,9.8,24,759,1,24.6,31.3,27.7,19.7,66.2,540.7,0.8,531.01,1.26,5.47,2.5,0.123,6.2,25.3,14.0,19.5,1.23,17.7,11.0,0,335,98.0,1.91,14.89,0.14
14.698154,122.414929,228,1.5,8.3,40.7,Robusta S795,2273,Sprinkler,62.3,169.1,8.4,18,603,1,21.9,30.8,25.8,318.8,77.6,567.7,6.0,474.55,0.74,5.4,1.5,0.1,14.3,148.6,14.1,29.9,1.1,17.3,11.4,0,370,98.0,1.96,8.58,0.06
15.973247,122.26022,734,1.64,22.2,23.0,Robusta Canephora,2048,Drip,23.0,170.2,6.6,8,348,6,20.5,29.4,24.7,205.3,79.4,580.9,0.5,441.52,0.64,4.76,4.13,0.218,5.8,46.1,23.5,30.9,0.9,16.1,12.2,0,374,98.0,1.95,0.0,0.115
16.496763,120.500799,265,1.25,5.5,43.5,Robusta Liberica,2198,Rainfed,31.1,196.2,7.3,11,424,7,22.7,30.7,27.5,13.2,70.8,537.6,2.4,525.14,1.07,5.64,6.0,0.304,3.8,92.0,30.0,26.9,1.19,17.9,12.2,1,364,98.0,1.74,2.05,0.137
15.729233,121.656168,484,2.65,10.4,20.4,Robusta Liberica,2453,Rainfed,47.1,183.7,7.8,14,514,7,25.6,32.9,28.8,186.1,67.8,621.3,0.5,562.86,1.27,5.1,4.21,0.22,12.6,49.6,24.4,26.3,0.97,15.7,10.9,0,318,98.0,2.15,6.62,0.09
16.338483,122.100987,338,1.71,14.2,30.5,Robusta Liberica,1989,Rainfed,60.7,200.1,9.6,20,683,7,24.2,33.1,28.9,132.8,67.7,393.6,11.0,565.56,1.28,5.28,3.14,0.18,15.4,39.6,19.9,19.7,1.29,15.1,10.4,0,375,98.0,2.19,11.01,0.095
15.854096,120.683066,600,2.83,5.9,38.5,Robusta S795,1594,Rainfed,59.4,179.5,8.6,18,604,6,24.7,32.3,28.7,177.0,79.4,594.6,3.6,561.52,0.81,5.13,3.1,0.148,4.1,20.9,24.2,29.5,1.06,15.8,11.2,0,343,98.0,1.88,9.54,0.085
16.022898,121.519984,473,1.96,22.8,22.7,Robusta Canephora,2498,Drip,74.9,194.8,10.6,25,799,1,25.2,32.4,28.3,3.6,70.0,411.2,1.9,549.65,1.16,5.62,4.76,0.231,2.0,50.4,28.2,26.7,1.05,13.2,10.8,0,366,98.0,1.73,14.28,0.186
16.426009,121.801223,410,2.09,18.8,31.9,Robusta Canephora,1615,Rainfed,68.3,187.3,9.6,22,707,3,21.9,30.8,26.5,785.9,68.6,491.2,8.8,495.84,1.09,5.06,2.3,0.118,4.1,125.0,20.8,25.4,1.0,18.0,10.0,0,344,98.0,2.07,13.15,0.025
15.879235,121.644661,613,2.95,12.7,41.4,Robusta Canephora,1617,Drip,24.7,163.9,6.2,8,335,8,23.5,30.3,27.0,14.3,60.4,515.2,0.6,511.36,1.42,4.97,2.9,0.14,6.4,22.3,21.3,23.6,1.23,16.5,10.2,0,333,98.0,1.86,0.0,0.111
14.83196,120.682194,515,1.31,23.2,25.6,Robusta Canephora,2007,Drip,66.1,180.2,9.0,20,657,6,26.7,33.8,30.0,297.4,68.5,483.2,1.2,600.36,1.34,4.9,2.43,0.135,7.9,60.6,21.9,41.1,1.26,15.4,11.3,0,349,98.0,1.86,10.76,0.15
16.144275,122.079232,680,0.74,21.4,26.4,Robusta S795,1717,Rainfed,65.4,238.0,11.5,25,800,8,21.7,30.9,26.0,182.7,86.6,526.8,2.6,478.84,0.45,5.61,2.65,0.15,2.0,85.2,19.9,29.9,1.22,18.6,12.0,0,321,98.0,1.7,14.95,0.05
15.703892,122.445094,772,1.07,11.1,21.1,Robusta S795,1861,Rainfed,71.0,183.6,9.4,22,697,0,20.2,28.2,24.4,88.5,54.7,354.0,2.8,432.84,1.39,4.64,4.0,0.192,7.6,53.2,23.0,20.2,1.12,13.9,13.0,0,358,98.0,1.64,12.39,0.167
16.280325,120.546137,603,1.88,24.0,27.8,Robusta Canephora,2277,Drip,50.1,181.7,7.9,15,529,8,22.1,30.0,26.4,32.9,57.5,516.0,3.2,493.43,1.47,5.03,1.81,0.1,6.0,105.8,14.6,30.7,1.24,14.6,10.8,0,326,98.0,2.24,6.49,0.122
16.225364,121.678007,487,0.54,12.7,39.2,Robusta Canephora,1959,Sprinkler,63.6,224.8,10.8,24,771,0,28.7,36.8,31.8,139.4,77.4,512.7,0.7,655.13,1.07,5.76,1.5,0.1,2.0,26.9,12.7,34.4,1.19,14.7,10.5,0,389,98.0,1.2,12.27,0.24
15.670585,122.043919,426,0.9,21.0,30.0,Robusta S795,2026,Rainfed,13.1,113.5,4.1,4,183,2,21.6,28.9,25.0,205.5,74.8,542.3,5.9,449.05,0.8,5.41,1.93,0.1,2.0,65.2,15.3,38.0,1.41,17.4,10.7,1,323,98.0,1.98,0.0,0.1
14.565769,121.036067,557,1.31,22.4,48.1,Robusta Liberica,1715,Rainfed,53.5,156.5,6.7,13,458,7,25.1,31.5,28.4,53.7,68.5,621.7,2.3,553.48,1.22,5.27,6.0,0.291,3.5,47.5,27.8,37.3,1.06,14.2,11.9,0,390,98.0,1.48,6.23,0.141
15.84341,121.79034,717,1.05,17.7,23.0,Robusta S795,2083,Rainfed,40.2,181.1,7.4,12,465,5,23.2,32.0,27.1,334.3,79.4,542.6,1.3,513.38,0.74,5.07,1.78,0.101,2.0,115.5,13.4,18.5,1.09,18.2,10.9,1,314,98.0,1.86,5.67,0.005
16.355584,120.747398,352,1.16,16.4,32.3,Robusta Liberica,2129,Rainfed,55.7,160.1,7.5,15,516,7,18.9,26.3,22.0,879.6,88.2,552.2,4.3,360.0,0.31,5.4,2.77,0.149,3.4,24.1,19.3,18.2,1.08,15.8,11.4,0,382,98.0,1.83,6.93,0.25
16.293845,122.075837,709,0.75,23.5,38.7,Robusta S795,1948,Rainfed,72.0,160.0,9.0,21,666,0,25.5,34.9,30.3,5.0,58.1,474.9,2.9,610.33,1.82,4.63,1.5,0.1,3.8,10.7,16.1,21.0,1.09,17.7,10.7,0,377,98.0,1.78,12.25,0.285
14.918469,120.963661,229,0.97,12.6,32.0,Robusta Liberica,1660,Rainfed,45.6,169.4,7.1,13,462,8,21.5,28.0,24.6,47.7,55.9,430.1,2.7,439.4,1.37,5.03,3.45,0.17,5.4,22.8,21.9,34.6,1.34,18.4,11.5,0,387,98.0,2.01,4.59,0.197
14.797364,121.590449,409,2.26,5.4,40.1,Robusta S795,1576,Drip,20.0,128.8,5.2,6,263,7,24.6,32.0,28.6,192.0,70.1,602.2,2.4,558.39,1.17,4.73,1.54,0.1,5.6,102.6,14.9,23.7,1.33,15.7,11.6,0,297,98.0,1.93,0.0,0.08
15.156465,122.19364,406,2.67,11.1,30.2,Robusta Canephora,2152,Rainfed,53.3,156.6,7.2,14,493,7,21.3,29.8,25.0,204.0,66.1,411.1,0.7,449.2,1.07,5.17,4.14,0.194,10.2,98.6,22.5,24.5,1.07,15.5,10.4,1,342,98.0,1.52,6.71,0.1
14.803492,121.416748,731,0.97,16.4,48.9,Robusta Liberica,1636,Rainfed,71.6,196.8,9.8,23,737,7,23.0,31.4,26.8,233.8,84.3,413.1,2.5,505.25,0.55,5.29,3.07,0.152,2.0,24.4,24.1,23.8,1.09,19.0,11.7,0,382,98.0,1.69,14.04,0.01
16.110397,121.221127,372,1.34,6.3,43.2,Robusta Canephora,2026,Rainfed,16.2,121.0,4.5,5,215,3,22.3,30.8,26.6,324.1,70.4,420.8,6.6,496.64,1.03,5.28,1.5,0.1,2.5,15.9,15.4,22.9,0.93,16.3,9.9,0,382,98.0,2.21,0.0,0.02
